"","ID","cohort","caught","disappeared","fate","outside_area","fledged","independent","mum","Mage","dad_soc","Sage","dad_bio","Bage","sex","LRStot","LRSfledge","LRSinde","EP"
"1","433374-WBY","1987","6-Jan-88","7-May-90","Unknown",NA,1,1,"476409-BRR",2,"543807-ORG",2,NA,NA,"F",0,0,0,NA
"2","433375-WMN2","1987","6-Jan-88","11-Jan-88","Unknown",NA,0,0,"725201-ORG",4,"543811-OMG",1,NA,NA,"U",0,0,0,NA
"3","433376-WNG","1987","7-Jan-88","26-Jul-94","Died",6,1,1,"596785-MYM",1,"543808-OYB",2,"543804-OGY",1,"M",16,8,7,"yes"
"4","433384-YRG","1987","3-Feb-88","13-Jun-93","Died",6,1,1,"574744-BNM",1,"476401-ROW",2,"476401-ROW",2,"M",19,14,10,"no"
"5","574701-GGR2","1987","12-Jan-88","29-Sep-88","Died",3,1,1,"543809-ORB",1,"529306-BGG",2,NA,NA,"M",0,0,0,NA
"6","574702-GMN2","1987","12-Jan-88","25-Sep-88","Dispersedoutside",NA,1,1,"543809-ORB",1,"529306-BGG",2,NA,NA,"F",0,0,0,NA
"7","574703-GOG","1987","12-Jan-88","12-Feb-89","Died",NA,1,1,"543809-ORB",1,"529306-BGG",2,NA,NA,"M",0,0,0,NA
"8","574705-YRB2","1987","28-Jan-88","28-Jan-88","Died",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"9","574706-YBG2","1987","28-Jan-88","28-Jan-88","Died",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"10","574707-YNY","1987","28-Jan-88","8-Oct-88","Died",5,1,1,"579710-NWO",1,"433387-YRRroc",1,NA,NA,"M",0,0,0,NA
"11","574708-NOB","1987","2-Feb-88","19-Oct-88","Dispersedoutside",NA,1,1,"543800-RBB",1,"543751-OMM",2,NA,NA,"F",0,0,0,NA
"12","574724-YMB","1987","15-Feb-88","15-Jul-90","Died",3,1,1,"543786-RRB",1,"511363-BYM",2,NA,NA,"F",4,4,4,NA
"13","574725-YRY2","1987","15-Feb-88","19-Feb-88","Unknown",NA,0,0,"543786-RRB",1,"511363-BYM",2,NA,NA,"U",0,0,0,NA
"14","574726-YBN","1987","15-Feb-88","19-Nov-88","Died",NA,1,1,"543786-RRB",1,"511363-BYM",2,NA,NA,"M",0,0,0,NA
"15","574743-BMM","1987","23-Feb-88","20-Jul-97","Died",6,1,1,"574741-BRN",1,"543780-RGY",1,NA,NA,"M",2,0,0,NA
"16","574748-NGB","1987","25-Feb-88","11-Jun-89","Died",3,1,1,"574750-BYN",1,"574775-MMB",1,NA,NA,"F",5,3,2,NA
"17","574535-GrwB2","1988","3-Oct-88","16-Oct-88","Died",NA,1,0,"543809-ORB",2,"529306-BGG",3,NA,NA,"U",0,0,0,NA
"18","574536-MrwB2","1988","3-Oct-88","16-Oct-88","Died",NA,1,0,"543809-ORB",2,"529306-BGG",3,NA,NA,"U",0,0,0,NA
"19","574537-OrwB2","1988","3-Oct-88","16-Oct-88","Died",NA,1,0,"543809-ORB",2,"529306-BGG",3,NA,NA,"U",0,0,0,NA
"20","574538-GSnG","1988","10-Oct-88","10-Oct-88","Unknown",1,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"21","574539-RgwG2","1988","10-Oct-88","10-Oct-88","Unknown",NA,0,0,"574786-RNB",1,"SOC001_RNB",1,NA,NA,"U",0,0,0,NA
"22","574540-GgwG","1988","10-Oct-88","10-Oct-88","Unknown",NA,0,0,"574786-RNB",1,NA,NA,NA,NA,"U",0,0,0,NA
"23","574541-GowO","1988","12-Oct-88","12-Oct-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"24","574542-MowO","1988","12-Oct-88","12-Oct-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"25","574543-NowO","1988","12-Oct-88","12-Oct-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"26","574544-MbwM2","1988","17-Oct-88","17-Oct-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"27","574545-RbwM","1988","17-Oct-88","17-Oct-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"28","574546-BbwM","1988","17-Oct-88","17-Oct-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"29","574547-BgwM2","1988","19-Oct-88","19-Oct-88","Died",NA,0,0,"476409-BRR",3,"543811-OMG",2,NA,NA,"U",0,0,0,NA
"30","574548-OgwM2","1988","19-Oct-88","19-Oct-88","Died",NA,0,0,"476409-BRR",3,"543811-OMG",2,NA,NA,"U",0,0,0,NA
"31","574549-RrwR3","1988","20-Oct-88","20-Oct-88","Died",NA,0,0,"543800-RBB",2,"543751-OMM",3,NA,NA,"U",0,0,0,NA
"32","574550-MrwR2","1988","20-Oct-88","20-Oct-88","Died",NA,0,0,"543800-RBB",2,"543751-OMM",3,NA,NA,"U",0,0,0,NA
"33","574551-GrwR2","1988","20-Oct-88","20-Oct-88","Died",NA,0,0,"543800-RBB",2,"543751-OMM",3,NA,NA,"U",0,0,0,NA
"34","574552-BrwR2","1988","20-Oct-88","20-Oct-88","Died",NA,0,0,"543800-RBB",2,"543751-OMM",3,NA,NA,"U",0,0,0,NA
"35","574553-OrwM2","1988","20-Oct-88","20-Oct-88","Died",NA,0,0,"023871-RWG",8,"543785-RBY",2,NA,NA,"U",0,0,0,NA
"36","574554-BrwM3","1988","20-Oct-88","20-Oct-88","Died",NA,0,0,"023871-RWG",8,"543785-RBY",2,NA,NA,"U",0,0,0,NA
"37","574559-GrwG2","1988","23-Oct-88","23-Oct-88","Unknown",NA,0,0,"596762-RYN",1,"525597-YBB",2,NA,NA,"U",0,0,0,NA
"38","574560-BrwG2","1988","23-Oct-88","23-Oct-88","Unknown",NA,0,0,"596762-RYN",1,"525597-YBB",2,NA,NA,"U",0,0,0,NA
"39","574561-MrwG","1988","23-Oct-88","23-Oct-88","Unknown",NA,0,0,"596762-RYN",1,"525597-YBB",2,NA,NA,"U",0,0,0,NA
"40","574562-GbwO","1988","28-Oct-88","28-Oct-88","Died",NA,0,0,"543774-MMY",2,"568373-BMR",2,NA,NA,"U",0,0,0,NA
"41","574563-RbwO1","1988","28-Oct-88","28-Oct-88","Died",NA,0,0,"543774-MMY",2,"568373-BMR",2,NA,NA,"U",0,0,0,NA
"42","574564-GnyN2","1988","30-Oct-88","30-Oct-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"43","574565-RnyN2","1988","30-Oct-88","30-Oct-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"44","574566-MnyN2","1988","30-Oct-88","30-Oct-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"45","574567-BrwM2","1988","2-Nov-88","2-Nov-88","Died",NA,0,0,"574748-NGB",1,"574747-NRR",2,NA,NA,"U",0,0,0,NA
"46","574568-GrwM2","1988","2-Nov-88","2-Nov-88","Died",NA,0,0,"574748-NGB",1,"574747-NRR",2,NA,NA,"U",0,0,0,NA
"47","574569-OowB","1988","3-Nov-88","1-Apr-90","Died",3,1,1,"574800-GRY",2,"574502-GBN",2,NA,NA,"M",0,0,0,NA
"48","574570-BowB","1988","3-Nov-88","18-Dec-88","Unknown",NA,1,1,"574800-GRY",2,"574502-GBN",2,NA,NA,"U",0,0,0,NA
"49","574571-GowB","1988","3-Nov-88","23-Jan-89","Unknown",NA,1,1,"574800-GRY",2,"574502-GBN",2,NA,NA,"U",0,0,0,NA
"50","574572-MowB","1988","3-Nov-88","18-Dec-88","Unknown",NA,1,1,"574800-GRY",2,"574502-GBN",2,"574502-GBN",2,"M",0,0,0,"no"
"51","574573-YynY","1988","5-Nov-88","25-Dec-88","Unknown",NA,1,1,"574779-RMN",1,"478200-GMG",2,NA,NA,"U",0,0,0,NA
"52","574574-GynY2","1988","5-Nov-88","25-Dec-88","Unknown",NA,1,1,"574779-RMN",1,"478200-GMG",2,NA,NA,"U",0,0,0,NA
"53","574575-BynY","1988","5-Nov-88","25-Dec-88","Unknown",NA,1,1,"574779-RMN",1,"478200-GMG",2,NA,NA,"U",0,0,0,NA
"54","574576-NbwB2","1988","11-Nov-88","11-Nov-88","Died",NA,0,0,"574744-BNM",2,"476401-ROW",3,NA,NA,"U",0,0,0,NA
"55","574577-GbwB2","1988","11-Nov-88","11-Nov-88","Died",NA,0,0,"574744-BNM",2,"476401-ROW",3,NA,NA,"U",0,0,0,NA
"56","574578-YbwB2","1988","11-Nov-88","11-Nov-88","Died",NA,0,0,"574744-BNM",2,"476401-ROW",3,NA,NA,"U",0,0,0,NA
"57","574579-OSnO","1988","11-Nov-88","11-Nov-88","Died",NA,0,0,"574750-BYN",2,"574775-MMB",2,NA,NA,"M",0,0,0,NA
"58","574580-GSnO","1988","11-Nov-88","11-Nov-88","Died",NA,0,0,"574750-BYN",2,"574775-MMB",2,"574775-MMB",2,"F",0,0,0,"no"
"59","574581-BSnO","1988","11-Nov-88","11-Nov-88","Died",NA,0,0,"574750-BYN",2,"574775-MMB",2,NA,NA,"F",0,0,0,NA
"60","574582-RSnO","1988","11-Nov-88","11-Nov-88","Died",NA,0,0,"574750-BYN",2,"574775-MMB",2,"574775-MMB",2,"F",0,0,0,"no"
"61","574583-MRSn","1988","12-Nov-88","12-Nov-88","Died",NA,1,0,"574785-MOR",2,"574784-MBG",2,NA,NA,"U",0,0,0,NA
"62","574584-YRSn","1988","12-Nov-88","12-Nov-88","Died",NA,1,0,"574785-MOR",2,"574784-MBG",2,NA,NA,"U",0,0,0,NA
"63","574585-GRSn","1988","12-Nov-88","12-Nov-88","Died",NA,1,0,"574785-MOR",2,"574784-MBG",2,NA,NA,"U",0,0,0,NA
"64","574586-NgwN3","1988","14-Nov-88","14-Nov-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"65","574587-GgwN2","1988","14-Nov-88","14-Nov-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"66","574588-MgwN","1988","14-Nov-88","14-Nov-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"67","574589-RgwN2","1988","14-Nov-88","14-Nov-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"68","574590-MgwB2","1988","17-Nov-88","27-Jun-89","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0,NA
"69","574591-GgwB","1988","17-Nov-88","8-Nov-89","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0,NA
"70","574592-OgwB2","1988","17-Nov-88","17-Nov-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"71","574593-BowG","1988","17-Nov-88","8-Jan-89","Unknown",NA,1,1,"F00001-unb1",2,"478198-GMR",2,NA,NA,"U",0,0,0,NA
"72","574594-MowG","1988","17-Nov-88","2-Apr-89","Died",NA,1,1,"F00001-unb1",2,"478198-GMR",2,NA,NA,"U",0,0,0,NA
"73","574595-RowG","1988","17-Nov-88","16-Jan-89","Unknown",NA,1,1,"F00001-unb1",2,"478198-GMR",2,NA,NA,"F",0,0,0,NA
"74","574596-RrwR2","1988","18-Nov-88","18-Nov-88","Died",NA,0,0,"596762-RYN",1,"525597-YBB",2,NA,NA,"U",0,0,0,NA
"75","574600-YgwO2","1988","23-Nov-88","11-Jan-89","Dispersedoutside",NA,1,1,"478206-GBM",2,NA,NA,NA,NA,"U",0,0,0,NA
"76","574635-RowM","1988","24-Nov-88","24-Nov-88","Died",NA,0,0,"574513-OGN",1,"478196-GBB",2,NA,NA,"U",0,0,0,NA
"77","574636-GowM","1988","24-Nov-88","24-Nov-88","Died",NA,0,0,"574513-OGN",1,"478196-GBB",2,NA,NA,"U",0,0,0,NA
"78","574637-YowM","1988","24-Nov-88","24-Nov-88","Unknown",NA,0,0,"574513-OGN",1,"478196-GBB",2,NA,NA,"U",0,0,0,NA
"79","574638-NowM","1988","24-Nov-88","24-Nov-88","Died",NA,0,0,"574513-OGN",1,"478196-GBB",2,NA,NA,"U",0,0,0,NA
"80","574639-YnyR2","1988","27-Nov-88","26-Mar-89","Died",NA,1,1,"574782-MGO",1,NA,NA,NA,NA,"M",0,0,0,NA
"81","574640-RnyR2","1988","27-Nov-88","29-Jan-89","Unknown",NA,1,1,"574782-MGO",1,NA,NA,NA,NA,"U",0,0,0,NA
"82","574641-BnyR2","1988","27-Nov-88","18-Dec-88","Died",NA,1,0,"574782-MGO",1,NA,NA,NA,NA,"U",0,0,0,NA
"83","596601-BowR","1988","1-Dec-88","26-Jan-89","Unknown",NA,1,1,"574794-GRN",1,"543779-GNG",3,NA,NA,"U",0,0,0,NA
"84","596602-YowR","1988","1-Dec-88","18-Dec-88","Died",NA,1,0,"574794-GRN",1,"543779-GNG",3,NA,NA,"U",0,0,0,NA
"85","596603-GowR","1988","1-Dec-88","18-Nov-89","Died",6,1,1,"574794-GRN",1,"543779-GNG",3,NA,NA,"M",0,0,0,NA
"86","596604-OowR","1988","1-Dec-88","26-Jan-89","Unknown",NA,1,1,"574794-GRN",1,"543779-GNG",3,NA,NA,"U",0,0,0,NA
"87","596605-NmyN","1988","2-Dec-88","2-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"88","596606-YmyN","1988","2-Dec-88","2-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"89","596607-RmyN","1988","2-Dec-88","2-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"90","596608-GmyN","1988","2-Dec-88","2-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"91","596609-OynG","1988","2-Dec-88","22-Oct-89","Dispersedoutside",NA,1,1,"574741-BRN",2,"543780-RGY",2,NA,NA,"F",0,0,0,NA
"92","596610-BynG","1988","2-Dec-88","7-Oct-91","Died",5,1,1,"574741-BRN",2,"543780-RGY",2,NA,NA,"M",0,0,0,NA
"93","596611-MynG","1988","2-Dec-88","29-Jan-89","Unknown",NA,1,1,"574741-BRN",2,"543780-RGY",2,NA,NA,"U",0,0,0,NA
"94","596612-GNW","1988","2-Dec-88","3-Sep-92","Died",5,1,1,"574741-BRN",2,"543780-RGY",2,NA,NA,"M",3,2,1,NA
"95","596613-NmwM","1988","2-Dec-88","16-Apr-89","Died",NA,1,1,"574748-NGB",1,"574747-NRR",2,NA,NA,"U",0,0,0,NA
"96","596614-MmwM2","1988","2-Dec-88","15-Dec-88","Died",NA,1,0,"574748-NGB",1,"574747-NRR",2,NA,NA,"U",0,0,0,NA
"97","596616-RmwG","1988","3-Dec-88","3-Dec-88","Died",NA,0,0,"574728-YBO",2,"574504-GRO",2,NA,NA,"U",0,0,0,NA
"98","596617-BmwG","1988","3-Dec-88","3-Dec-88","Died",NA,0,0,"574728-YBO",2,"574504-GRO",2,NA,NA,"U",0,0,0,NA
"99","596618-YmwG","1988","3-Dec-88","3-Dec-88","Died",NA,0,0,"574728-YBO",2,"574504-GRO",2,NA,NA,"U",0,0,0,NA
"100","596619-OmwG","1988","3-Dec-88","3-Dec-88","Died",NA,0,0,"574728-YBO",2,"574504-GRO",2,NA,NA,"U",0,0,0,NA
"101","596620-BCR","1988","4-Dec-88","7-Dec-93","Died",1,1,1,NA,NA,NA,NA,NA,NA,"M",4,4,1,NA
"102","596621-GCR","1988","4-Dec-88","1-Jun-93","Died",NA,1,1,NA,NA,NA,NA,NA,NA,"M",0,0,0,NA
"103","596622-OmyR","1988","4-Dec-88","9-Dec-88","Died",NA,1,0,NA,NA,NA,NA,NA,NA,"M",0,0,0,NA
"104","596623-MmyR","1988","4-Dec-88","15-Oct-89","Unknown",NA,1,1,NA,NA,NA,NA,NA,NA,"F",0,0,0,NA
"105","596624-NbwN2","1988","4-Dec-88","15-Jan-89","Unknown",NA,1,1,"529303-BGY",3,"476417-BGB",3,NA,NA,"U",0,0,0,NA
"106","596625-YbwN3","1988","4-Dec-88","22-Jan-89","Unknown",NA,1,1,"529303-BGY",3,"476417-BGB",3,NA,NA,"U",0,0,0,NA
"107","596626-RbwN2","1988","4-Dec-88","23-Jul-89","Died",NA,1,1,"529303-BGY",3,"476417-BGB",3,NA,NA,"M",0,0,0,NA
"108","596627-MbwN2","1988","4-Dec-88","29-Jan-89","Unknown",NA,1,1,"529303-BGY",3,"476417-BGB",3,NA,NA,"U",0,0,0,NA
"109","596628-GmyY","1988","5-Dec-88","5-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"110","596629-OmyY","1988","5-Dec-88","5-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"111","596630-RmyY","1988","5-Dec-88","5-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"112","596631-SnmyY","1988","5-Dec-88","5-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"113","596632-RrwM2","1988","8-Dec-88","29-Jan-89","Unknown",NA,1,1,"023871-RWG",8,"543785-RBY",2,NA,NA,"U",0,0,0,NA
"114","596633-NrwM2","1988","8-Dec-88","15-Jan-89","Unknown",NA,1,1,"023871-RWG",8,"543785-RBY",2,NA,NA,"U",0,0,0,NA
"115","596634-GrwM","1988","8-Dec-88","29-Jan-89","Unknown",NA,1,1,"023871-RWG",8,"543785-RBY",2,NA,NA,"U",0,0,0,NA
"116","596635-YrwM2","1988","8-Dec-88","15-Jan-89","Unknown",NA,1,1,"023871-RWG",8,"543785-RBY",2,NA,NA,"U",0,0,0,NA
"117","596636-NrwR2","1988","8-Dec-88","22-Jan-89","Unknown",NA,1,1,"543800-RBB",2,"543751-OMM",3,NA,NA,"U",0,0,0,NA
"118","596637-YrwR","1988","8-Dec-88","22-Jan-89","Unknown",NA,1,1,"543800-RBB",2,"543751-OMM",3,NA,NA,"U",0,0,0,NA
"119","596638-OrwR2","1988","8-Dec-88","16-Dec-88","Died",NA,1,0,"543800-RBB",2,"543751-OMM",3,NA,NA,"U",0,0,0,NA
"120","596639-NgwO2","1988","9-Dec-88","30-Jul-89","Died",NA,1,1,"476408-MMN",3,"490363-OMN",4,NA,NA,"F",0,0,0,NA
"121","596640-GWO","1988","9-Dec-88","13-May-90","Died",6,1,1,"476408-MMN",3,"490363-OMN",4,"529315-OBY",2,"M",0,0,0,"yes"
"122","596641-OgwO2","1988","9-Dec-88","29-Jan-89","Unknown",NA,1,1,"476408-MMN",3,"490363-OMN",4,NA,NA,"U",0,0,0,NA
"123","596642-MgwO","1988","9-Dec-88","22-Jan-89","Unknown",NA,1,1,"476408-MMN",3,"490363-OMN",4,NA,NA,"F",0,0,0,NA
"124","596643-RbwG2","1988","13-Dec-88","13-Dec-88","Died",NA,0,0,"574761-MRG",1,"511361-YGY",3,NA,NA,"U",0,0,0,NA
"125","596644-NbwG2","1988","13-Dec-88","13-Dec-88","Died",NA,0,0,"574761-MRG",1,"511361-YGY",3,NA,NA,"U",0,0,0,NA
"126","596645-YbwG2","1988","13-Dec-88","13-Dec-88","Died",NA,0,0,"574761-MRG",1,"511361-YGY",3,NA,NA,"U",0,0,0,NA
"127","596646-BynM2","1988","14-Dec-88","14-Dec-88","Unknown",NA,0,0,"574717-YOO",1,NA,NA,NA,NA,"U",0,0,0,NA
"128","596647-RynM","1988","14-Dec-88","14-Dec-88","Unknown",NA,0,0,"574717-YOO",1,NA,NA,NA,NA,"U",0,0,0,NA
"129","596648-GyrY","1988","17-Dec-88","17-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"130","596649-YyrY","1988","17-Dec-88","17-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"131","596650-ByrY","1988","17-Dec-88","17-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"132","596651-NSnN","1988","18-Dec-88","5-Feb-89","Unknown",NA,1,1,"579710-NWO",2,"433387-YRRroc",2,"529304-BYG",3,"F",0,0,0,"yes"
"133","596652-GSnN","1988","18-Dec-88","23-Sep-89","Dispersedoutside",NA,1,1,"579710-NWO",2,"433387-YRRroc",2,"529304-BYG",3,"F",0,0,0,"yes"
"134","596653-OSnN","1988","18-Dec-88","5-Feb-89","Unknown",NA,1,1,"579710-NWO",2,"433387-YRRroc",2,NA,NA,"F",0,0,0,NA
"135","596654-BSnN","1988","18-Dec-88","5-Feb-89","Unknown",NA,1,1,"579710-NWO",2,"433387-YRRroc",2,"574763-RMB",2,"F",0,0,0,"yes"
"136","596655-OgyR","1988","19-Dec-88","19-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"137","596656-BgyR","1988","19-Dec-88","19-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"138","596657-YgyR","1988","19-Dec-88","19-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"139","596658-GgyR","1988","19-Dec-88","19-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"140","596659-BbwB2","1988","19-Dec-88","19-Dec-88","Died",NA,0,0,"574744-BNM",2,"476401-ROW",3,NA,NA,"U",0,0,0,NA
"141","596660-NnyN2","1988","19-Dec-88","19-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"142","596661-GOY","1988","20-Dec-88","16-Jul-89","Died",NA,1,1,"596664-BBN",1,"574763-RMB",2,NA,NA,"M",0,0,0,NA
"143","596663-GGY","1988","20-Dec-88","12-Feb-89","Unknown",NA,1,1,"596664-BBN",1,"574763-RMB",2,NA,NA,"U",0,0,0,NA
"144","596665-MRB","1988","20-Dec-88","12-Feb-89","Died",NA,1,1,"596664-BBN",1,"574763-RMB",2,NA,NA,"M",0,0,0,NA
"145","596666-ORM","1988","20-Dec-88","12-Feb-89","Unknown",NA,1,1,"596664-BBN",1,"574763-RMB",2,NA,NA,"U",0,0,0,NA
"146","596667-YrwY2","1988","20-Dec-88","20-Dec-88","Unknown",NA,0,0,"596762-RYN",1,"525597-YBB",2,NA,NA,"U",0,0,0,NA
"147","596668-MrwY2","1988","20-Dec-88","20-Dec-88","Died",NA,0,0,"596762-RYN",1,"525597-YBB",2,NA,NA,"U",0,0,0,NA
"148","596669-GrwY2","1988","20-Dec-88","20-Dec-88","Died",NA,0,0,"596762-RYN",1,"525597-YBB",2,NA,NA,"U",0,0,0,NA
"149","596670-_G_","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"150","596671-_Y_","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"151","596672-_B_","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"152","596673-OybY2","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"153","596674-BybY2","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"154","596675-MybY2","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"155","596676-_yb_","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,NA,NA,NA,NA,NA,NA,"U",0,0,0,NA
"156","596677-MgwR2","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,"478199-GWN",2,"478209-GWB",NA,NA,NA,"U",0,0,0,NA
"157","596678-NgwR2","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,"478199-GWN",2,NA,NA,NA,NA,"U",0,0,0,NA
"158","596679-OgwR2","1988","22-Dec-88","22-Dec-88","Unknown",NA,0,0,"478199-GWN",2,NA,NA,NA,NA,"U",0,0,0,NA
"159","596680-BgyB2","1988","29-Dec-88","8-Jan-89","Died",NA,1,0,"626733-ONW",2,"543784-RNG",2,NA,NA,"U",0,0,0,NA
"160","596681-GgyB","1988","29-Dec-88","8-Feb-89","Died",NA,1,1,"626733-ONW",2,"543784-RNG",2,NA,NA,"U",0,0,0,NA
"161","596682-YGO2","1988","29-Dec-88","21-Feb-89","Unknown",NA,1,1,"626733-ONW",2,"543784-RNG",2,NA,NA,"U",0,0,0,NA
"162","596683-NNG","1988","29-Dec-88","15-Jul-90","Died",3,1,1,"574513-OGN",1,"478196-GBB",2,NA,NA,"M",0,0,0,NA
"163","596684-RRW","1988","29-Dec-88","4-Aug-91","Died",5,1,1,"574513-OGN",1,"478196-GBB",2,NA,NA,"M",0,0,0,NA
"164","596685-MybG","1988","29-Dec-88","10-Nov-89","Died",6,1,1,"574513-OGN",1,"478196-GBB",2,NA,NA,"M",0,0,0,NA
"165","596686-BybG2","1988","29-Dec-88","20-Jun-89","Dispersedoutside",NA,1,1,"574513-OGN",1,"478196-GBB",2,NA,NA,"F",0,0,0,NA
"166","596687-GynB","1988","3-Jan-89","28-Oct-90","Died",3,1,1,"543774-MMY",2,"568373-BMR",2,NA,NA,"M",0,0,0,NA
"167","596688-OynB","1988","3-Jan-89","1-Aug-93","Died",6,1,1,"543774-MMY",2,"568373-BMR",2,NA,NA,"M",2,0,0,NA
"168","596689-MyrG","1988","3-Jan-89","28-May-89","Died",NA,1,1,"574728-YBO",2,"574504-GRO",2,NA,NA,"U",0,0,0,NA
"169","596690-NyrG","1988","3-Jan-89","5-Mar-89","Died",NA,1,1,"574728-YBO",2,"574504-GRO",2,NA,NA,"U",0,0,0,NA
"170","596691-YyrG","1988","3-Jan-89","20-Sep-89","Dispersedoutside",NA,1,1,"574728-YBO",2,"574504-GRO",2,NA,NA,"F",0,0,0,NA
"171","596692-RynY2","1988","3-Jan-89","23-Apr-89","Died",NA,1,1,"574779-RMN",1,"478200-GMG",2,NA,NA,"U",0,0,0,NA
"172","596693-MynY","1988","3-Jan-89","12-Aug-91","Died",3,1,1,"574779-RMN",1,"478200-GMG",2,NA,NA,"M",0,0,0,NA
"173","596694-OynY","1988","3-Jan-89","29-Jan-89","Died",NA,1,0,"574779-RMN",1,"478200-GMG",2,NA,NA,"U",0,0,0,NA
"174","596695-BgyG","1988","5-Jan-89","5-Jan-89","Died",NA,0,0,"543760-BMY1",3,"476416-BYB",3,NA,NA,"U",0,0,0,NA
"175","596696-OgyG","1988","5-Jan-89","5-Jan-89","Died",NA,0,0,"543760-BMY1",3,"476416-BYB",3,NA,NA,"U",0,0,0,NA
"176","596697-OybO2","1988","5-Jan-89","31-Jan-89","Died",NA,1,0,"596747-BWW",1,"478192-GON",2,NA,NA,"U",0,0,0,NA
"177","596698-BybO2","1988","5-Jan-89","16-Apr-89","Died",NA,1,1,"596747-BWW",1,"478192-GON",2,NA,NA,"F",0,0,0,NA
"178","596699-GybO2","1988","5-Jan-89","5-Feb-89","Died",NA,1,0,"596747-BWW",1,"478192-GON",2,NA,NA,"U",0,0,0,NA
"179","596700-YOM","1988","2-Dec-88","16-Aug-92","Died",5,1,1,"574748-NGB",1,"574747-NRR",2,"574775-MMB",2,"M",0,0,0,"yes"
"180","596701-GNO","1988","29-Dec-88","21-Nov-98","Died",6,1,1,"574750-BYN",2,"574775-MMB",2,NA,NA,"M",38,29,18,NA
